edge_id,scenario,water_level,crowd_density,risk_score,dl_risk_score,dl_anomaly,iso_anomaly,true_hazard
112716532,Severe_Flood,0.1158690595251297,0.1976709368742689,0.1485898104647854,0.026995956086932463,False,False,False
112716620,Severe_Flood,0.8631034258755935,0.5484835857491245,0.7372554898250059,0.00043256007486190153,False,False,True
112716620,Severe_Flood,0.6232981268275579,0.1160534593845689,0.4204002598503623,0.07244451286483779,False,False,True
112716620,Severe_Flood,0.3308980248526492,0.0231068527874802,0.2077815560265816,0.09974133774394718,False,False,False
1188126146,Severe_Flood,0.0635583502860236,0.0511316381066971,0.058587665414293,0.06215237087926456,False,False,False
28295565,Severe_Flood,0.3109823217156622,0.95425844151531,0.5682927696355213,0.1168263639033985,True,False,True
28295565,Severe_Flood,0.325183322026747,0.1422862186109358,0.2520244806604225,0.053781809143762765,False,False,False
1188126146,Severe_Flood,0.7296061783380641,0.7084782531368352,0.7211550082575726,0.01970317788780686,False,False,True
1188126146,Severe_Flood,0.6375574713552131,0.0679262042228262,0.4097049645022583,0.09241192143363137,False,False,True
18063960,Severe_Flood,0.8872127425763265,0.1081603522351821,0.5755917864398687,0.08746227449402902,False,False,True
18063960,Severe_Flood,0.4722149251619493,0.5088762514093347,0.4868794556609034,0.0003812384111217193,False,False,False
995149272,Severe_Flood,0.1195942459383017,0.4648709301543436,0.2577049196247185,0.00037635141919289353,False,False,False
211260246,Severe_Flood,0.713244787222995,0.9515803094398696,0.8085789961097448,0.07250974401934479,False,False,True
23499285,Severe_Flood,0.7607850486168974,0.9448354530207372,0.8344052103784334,0.044410199979150584,False,False,True
566562032,Severe_Flood,0.5612771975694962,0.7796086425424651,0.6486097755586838,0.04127280104227947,False,False,True
27174389,Severe_Flood,0.770967179954561,0.6021018301273497,0.7034210400236764,0.0038246128820281448,False,False,True
566562032,Severe_Flood,0.4937955963643907,0.454960317393011,0.4782614847758388,0.0005590466222059716,False,False,False
33622114,Severe_Flood,0.5227328293819941,0.356178534328421,0.4561111113605648,0.008823056847356474,False,False,False
217685966,Severe_Flood,0.4275410183585496,0.9470875469755554,0.6353596298053519,0.108419486157538,False,False,True
1230572507,Severe_Flood,0.0254191267440951,0.6029088114246856,0.2564150006163313,0.02090009454571394,False,False,True
23499291,Severe_Flood,0.1078914269933044,0.5790725276859945,0.2963638672703805,0.009455342587572904,False,False,False
33622114,Severe_Flood,0.0314291856867342,0.2319011217689148,0.1116179601196065,0.016420782813169523,False,False,False
18063960,Severe_Flood,0.6364104112637804,0.046697817885113,0.4005253739123134,0.10170523639157737,False,False,True
23075452,Severe_Flood,0.3143559810763267,0.9451885797595444,0.5666890205496138,0.11234734722637439,False,False,True
23075452,Severe_Flood,0.5085706911647028,0.3137352588446539,0.4306365182366832,0.01518445404836194,False,False,False
23075470,Severe_Flood,0.907566473926093,0.4425890233244587,0.7215754936854393,0.004691308234943788,False,False,True
23075452,Severe_Flood,0.2492922291488749,0.1146399435857068,0.1954313149236077,0.05927733413802706,False,False,False
26808454,Severe_Flood,0.4103829230356297,0.836924329909292,0.5809994857850946,0.06380071832429604,False,False,True
30977369,Severe_Flood,0.7555511385430487,0.0276318328559306,0.4643834162682014,0.11586349507697007,False,False,True
26808454,Severe_Flood,0.2287981654916224,0.8339907620990965,0.4708752041346121,0.0694280700454552,False,False,True
30977370,Severe_Flood,0.0769799098287929,0.1402850127879668,0.1023019510124625,0.037359853516886934,False,False,False
23499290,Severe_Flood,0.289751452913768,0.8865641126311521,0.5284765168007217,0.08745234191467373,False,False,True
26808454,Severe_Flood,0.1612212872540044,0.7297726373361574,0.3886418272868656,0.03852696804411447,False,False,True
26808454,Severe_Flood,0.9296976523425732,0.1646702625073051,0.6236866964084659,0.06840192900728982,False,False,True
48057020,Severe_Flood,0.808120379564417,0.5658179928594681,0.7111994248824374,0.0010767855653753798,False,False,True
1195487805,Severe_Flood,0.6334037565104235,0.3126563143552194,0.5051047796483419,0.01718495116580065,False,False,True
23499286,Severe_Flood,0.8714605901877177,0.1782330989115834,0.594169593677264,0.06005790057955887,False,False,True
"[1058246676, 23075470]",Severe_Flood,0.8036720768991145,0.8591821994111084,0.825876125903912,0.027148488849735437,False,False,True
23075476,Severe_Flood,0.1865700588860358,0.4035227665072294,0.2733511419345132,0.0012184751970687456,False,False,False
30972272,Severe_Flood,0.8925589984899778,0.3985437143653825,0.6949528848401396,0.009018391682853778,False,False,True
211260246,Severe_Flood,0.5393422419156507,0.16988667480662,0.3915600150720384,0.05127225186250202,False,False,False
23075476,Severe_Flood,0.8074401551640625,0.3830656760857787,0.637690363532749,0.009062577463225995,False,False,True
845727138,Severe_Flood,0.8960912999234932,0.8716168463288502,0.886301518485636,0.005424115807806394,False,False,True
23306321,Severe_Flood,0.3180034749718639,0.3631287104896359,0.3360535691789726,0.006080269107227989,False,False,False
23306321,Severe_Flood,0.1100519245276767,0.951603562499788,0.4466725797165213,0.1271942730459842,True,False,True
1373597958,Severe_Flood,0.2279351625419416,0.9463088992083876,0.51528465720852,0.11721960318681747,True,False,True
23306321,Severe_Flood,0.4271077886262563,0.144898659307346,0.3142241368986922,0.05659335989681876,False,False,False
23306321,Severe_Flood,0.8180147659224931,0.1773112535226448,0.5617333609625538,0.057802500675180474,False,False,True
23306322,Severe_Flood,0.8607305832563434,0.8626740703318891,0.8615079780865617,0.010752151319907975,False,False,True
23306321,Severe_Flood,0.0069521305311907,0.3927609189247192,0.1612756458886021,0.004311992329679721,False,False,False
23306321,Severe_Flood,0.5107473025775657,0.0043739822830093,0.3081979744597432,0.11686382908987582,True,False,False
23306323,Severe_Flood,0.417411003148779,0.273871819705371,0.3599953297714158,0.021523197000621237,False,False,False
23306321,Severe_Flood,0.2221078104707302,0.59762899319556,0.3723162835606621,0.00973779292886554,False,False,False
23306321,Severe_Flood,0.1198653673336828,0.799265965959968,0.3916256067841969,0.06204489648629202,False,False,True
23306333,Severe_Flood,0.3376151714036279,0.1333886170932595,0.2559245496794806,0.057242664119628285,False,False,False
23306321,Severe_Flood,0.9429097039125192,0.1105413644167353,0.6099623681142056,0.09051243937148559,False,False,True
23306321,Severe_Flood,0.3232029320207552,0.9220926535723316,0.5627588206413858,0.10132733596581818,False,False,True
23306330,Severe_Flood,0.5187906217433661,0.7511483678225827,0.6117337201750528,0.03442960279420965,False,False,True
23306321,Severe_Flood,0.7030189588951778,0.5897796007780784,0.6577232156483381,0.003582253067069074,False,False,True
23306321,Severe_Flood,0.363629602379294,0.769186789995928,0.5258524774259477,0.04327178650414113,False,False,True
23306336,Severe_Flood,0.9717820827209608,0.4288543613066384,0.7546109941552317,0.008701257420221258,False,False,True
23306321,Severe_Flood,0.9624472949421112,0.7584557473091266,0.8808506758889174,0.0041360390081808,False,False,True
23306321,Severe_Flood,0.2517822958253641,0.3718029912745357,0.2997905740050328,0.004238759424695364,False,False,False
23306337,Severe_Flood,0.4972485058923854,0.2440945724926023,0.3959869325324722,0.029529585278993832,False,False,False
23306322,Severe_Flood,0.3008783098167696,0.7290134212929686,0.4721323544072493,0.034004863589918714,False,False,True
23306323,Severe_Flood,0.2848404943774676,0.4196722921572683,0.3387732134893879,0.0014219789631781056,False,False,False
23306321,Severe_Flood,0.0368869473545327,0.9813771043261948,0.4146830101431976,0.14894288223379656,True,True,True
23306321,Severe_Flood,0.6095643339798968,0.349485182308101,0.5055326733111785,0.010727720759690997,False,False,True
23306324,Severe_Flood,0.5026790232288615,0.921727420531066,0.6702983821497432,0.09423776222717695,False,False,True
23306324,Severe_Flood,0.0514787512499893,0.9329625485670796,0.4040722701768254,0.12276495905173758,True,False,True
23306321,Severe_Flood,0.2786464642366114,0.2418529470647461,0.2639290573678653,0.024926107725687204,False,False,False
23306321,Severe_Flood,0.9082658859666536,0.7982211815880134,0.8642480042151977,0.004311439572112882,False,False,True
23306325,Severe_Flood,0.2395618906669724,0.4330745051445651,0.3169669364580095,0.0005689127495114125,False,False,False
23306325,Severe_Flood,0.1448948720912231,0.917524727230348,0.4539468141468731,0.10845905097571525,False,False,True
23306321,Severe_Flood,0.489452760277563,0.4501242726352388,0.4737213652206333,0.0007208086056789733,False,False,False
23306321,Severe_Flood,0.9856504541106008,0.7443037173373661,0.8891117594013069,0.006142811444201167,False,False,True
23306329,Severe_Flood,0.2420552715115004,0.4669674091637978,0.3320201265724194,0.00023674095263737706,False,False,False
23306329,Severe_Flood,0.6721355474058786,0.2278007557128561,0.4944016307286696,0.03743467231362925,False,False,True
23306330,Severe_Flood,0.7616196153287176,0.1993501289446863,0.536711820775105,0.04846181634893213,False,False,True
23306321,Severe_Flood,0.2376375439923996,0.4254311942563455,0.3127550040979781,0.0007849929553374379,False,False,False
23306321,Severe_Flood,0.7282163486118596,0.7554946570142149,0.7391276719728017,0.030078440474155956,False,False,True
23306331,Severe_Flood,0.3677831327192532,0.6050714851807668,0.4626984737038586,0.008672755524097532,False,False,True
23306331,Severe_Flood,0.6323058305935795,0.6886292899005433,0.6548352143163649,0.01808684754359311,False,False,True
23306321,Severe_Flood,0.6335297107608947,0.2823263507319424,0.4930483667493138,0.023247646216481777,False,False,True
23306321,Severe_Flood,0.5357746840747585,0.4814353459576055,0.5140389488278974,3.9967932176248035e-05,False,False,False
23306332,Severe_Flood,0.0902897700544083,0.044395264969327,0.0719319680203757,0.06751438630376919,False,False,False
23306332,Severe_Flood,0.835302495589238,0.8175324159581207,0.8281944637367911,0.017080271082363565,False,False,True
23306333,Severe_Flood,0.3207800649717358,0.9898921622398746,0.5884249038789914,0.13410636249546531,True,False,True
23306321,Severe_Flood,0.1865185103998542,0.4068790626246709,0.2746627312897809,0.0010614673684856172,False,False,False
23306321,Severe_Flood,0.0407751415547639,0.0109636531315433,0.0288505461854756,0.07357351232733715,False,True,False
23306334,Severe_Flood,0.5908929431882418,0.1697926395509473,0.422452821733324,0.05258150709543231,False,False,False
23306321,Severe_Flood,0.6775643618422824,0.6525268777504188,0.6675493682055369,0.011189871417055915,False,False,True
23306321,Severe_Flood,0.0165878289278561,0.6120793182038592,0.2547844246382573,0.023792655922397044,False,False,True
23306335,Severe_Flood,0.512093058299281,0.7878647195855439,0.6224017228137861,0.04489180648611547,False,False,True
23306336,Severe_Flood,0.2264957751979379,0.2538840109610681,0.23745106950319,0.020666958249228866,False,False,False
845727138,Severe_Flood,0.6451727904094499,0.763631915547134,0.6925564404645235,0.034702296333395985,False,False,True
23306337,Severe_Flood,0.1743664290049914,0.6879840215236698,0.3798134660124627,0.027489086901962678,False,False,True
845727138,Severe_Flood,0.690937738102466,0.3228144977138433,0.5436884419470168,0.01638194530658213,False,False,True
23306321,Severe_Flood,0.3867353463005374,0.545488148056962,0.4502364670031072,0.00262075848389977,False,False,False
23306321,Severe_Flood,0.9367299887367344,0.1472738084983267,0.6209475166413714,0.07537735360418155,False,False,True
23306338,Severe_Flood,0.1375209441459932,0.4525645034355826,0.263538367861829,7.053799496062949e-05,False,False,False
23306338,Severe_Flood,0.3410663510502585,0.881197339555641,0.5571187464524116,0.08312789100765958,False,False,True
23306321,Severe_Flood,0.113473521240589,0.4211913798253908,0.2365606646745097,0.0004101181640328117,False,False,False
23306321,Severe_Flood,0.9246936182785628,0.839566706475422,0.8906428535573064,0.0031498931198364524,False,False,True
23306339,Severe_Flood,0.877339353380981,0.5902533652596944,0.7625049581324663,0.0021873465343527727,False,False,True
23306321,Severe_Flood,0.2579416277151556,0.1918767131023567,0.231515661870036,0.0362906067782947,False,False,False
23306340,Severe_Flood,0.659984046034179,0.5811062446978964,0.628432925499666,0.003272636817385972,False,False,True
23306321,Severe_Flood,0.8172222002012158,0.5059833291570635,0.6927266517835549,0.00011188250846410724,False,False,True
23306340,Severe_Flood,0.5552008115994623,0.398641335196384,0.492577021038231,0.004301655073786573,False,False,False
845727138,Severe_Flood,0.5296505783560065,0.1196304395160703,0.365642522820032,0.0683528462271161,False,False,False
"[23306321, 112869309]",Severe_Flood,0.2418522909004516,0.4167086638472298,0.3117948400791629,0.001158923308926836,False,False,False
"[102479321, 845727138, 102479334]",Severe_Flood,0.0931027678058992,0.0727623762396271,0.0849666111793903,0.058402053692038616,False,False,False
23306344,Severe_Flood,0.8972157579533268,0.0987690513987512,0.5778370753314965,0.09205760216183642,False,False,True
23970132,Severe_Flood,0.9004180571633305,0.415916532932716,0.7066174474710847,0.007156895675668849,False,False,True
23970132,Severe_Flood,0.6331014572732679,0.3053814819684637,0.5020134671513463,0.018549474243551602,False,False,True
1299490967,Severe_Flood,0.3390297910487007,0.9255443258622236,0.5736356049741098,0.10218715245299667,False,False,True
1187413802,Severe_Flood,0.3492095746126609,0.3757058053802705,0.3598080669197048,0.005175285584425212,False,False,False
1105443961,Severe_Flood,0.7259556788702394,0.7578581220721001,0.7387166561509837,0.0307310722835539,False,False,True
23306342,Severe_Flood,0.8971102599525771,0.5302475263662427,0.7503651665180433,0.0005682454052290625,False,False,True
1354908342,Severe_Flood,0.8870864242651173,0.7040856686423355,0.8138861220160045,0.0067323485640728995,False,False,True
1381950187,Severe_Flood,0.7798755458576239,0.2601159830153992,0.571971720720734,0.03203181641866192,False,False,True
"[145124432, 1381950185]",Severe_Flood,0.6420316461542878,0.9419049728383292,0.7619809768279042,0.12349208456908156,True,False,True
"[1381950186, 26550091]",Severe_Flood,0.0841399649950488,0.530088496914424,0.2625193777627989,0.005348542025512142,False,False,False
1192573702,Severe_Flood,0.1616287140946137,0.8313240712852497,0.4295068569708681,0.07148826214022982,False,False,True
23306347,Severe_Flood,0.8985541885270792,0.3650456934761135,0.6851507905066929,0.014106294873379808,False,False,True
1090914675,Severe_Flood,0.6064290596595899,0.1002113490505245,0.4039419754159637,0.07803970160388388,False,False,True
26550054,Severe_Flood,0.0091970516166296,0.6737116477208488,0.2750028900583173,0.03840305305313299,False,False,True
669057795,Severe_Flood,0.1014715428660321,0.0077596483374244,0.063986785054589,0.08238242731215986,False,True,False
1105443961,Severe_Flood,0.6635017691080558,0.4752929765655083,0.5882182520910368,0.00041435923102968106,False,False,True
1218723879,Severe_Flood,0.0050615838462186,0.1928019026664592,0.0801577113743149,0.02272731109582422,False,True,False
23970116,Severe_Flood,0.1608080514174986,0.6273755044353622,0.3474350326246441,0.01553485186159202,False,False,True
1351777453,Severe_Flood,0.5487337893665861,0.9794198731378522,0.7210082228750926,0.11897236795411487,True,False,True
393560241,Severe_Flood,0.6918951976926933,0.4644029063206459,0.6008982811438743,0.0008736260230565562,False,False,True
23970137,Severe_Flood,0.6519612595026005,0.8174982565256667,0.718176058311827,0.05000349542615009,False,False,True
23306352,Severe_Flood,0.2242693094605597,0.507784186951121,0.3376752604567843,0.0013591976196805557,False,False,False
23306358,Severe_Flood,0.7121792213475359,0.4958400311040241,0.6256435452501312,0.0001344378510528907,False,False,True
184733101,Severe_Flood,0.2372490874968,0.9304234931787778,0.5145188497695912,0.10922279711771553,False,False,True
754508055,Severe_Flood,0.3253996981592677,0.8899658687466815,0.5512261663942333,0.08736075847180667,False,False,True
1289116874,Severe_Flood,0.7464914051180241,0.7858004651879744,0.7622150291460043,0.039383796879457526,False,False,True
"[1289116873, 1309322627]",Severe_Flood,0.6496328990472147,0.2962557533167841,0.5082820407550425,0.02065983955107718,False,False,True
23802583,Severe_Flood,0.8492234104941779,0.5450084157239405,0.727537412586083,0.00031354833446880365,False,False,True
23802583,Severe_Flood,0.6576128923003434,0.223897233305685,0.48412662870248,0.03812022553143495,False,False,True
31250979,Severe_Flood,0.5683086033354716,0.4439166980465397,0.5185518412198988,0.0011813260079584199,False,False,False
217922845,Severe_Flood,0.0936747678280924,0.4842130657597906,0.2498900870007717,0.0017252724662706995,False,False,False
23802581,Severe_Flood,0.3677158030594335,0.8316400401693309,0.5532854979033925,0.06332495961815035,False,False,True
23802582,Severe_Flood,0.2652023676817254,0.8960283653249931,0.5175327667390325,0.0925337475587402,False,False,True
23802583,Severe_Flood,0.2439896433790835,0.4146200623964778,0.3122418109860413,0.0012723128695725549,False,False,False
767910883,Severe_Flood,0.9730105547524456,0.0177044450732372,0.5908881108807622,0.1364077146870831,True,True,True
1039298154,Severe_Flood,0.3930977246667604,0.8617738397893546,0.5805681707157981,0.07354951108083027,False,False,True
23804689,Severe_Flood,0.8920465551771133,0.1742786785013607,0.6049394045068122,0.06256924593847175,False,False,True
1393876123,Severe_Flood,0.6311386259972629,0.6218819638903935,0.6274359611545152,0.007684546173069628,False,False,True
1393876123,Severe_Flood,0.7948113035416484,0.0249709004341311,0.4868751422986415,0.1192684575601227,True,False,True
23499285,Severe_Flood,0.5026370931051921,0.3995064752605642,0.461384845967341,0.0039023565399128836,False,False,False
1393876123,Severe_Flood,0.5769038846263591,0.9859603021153498,0.7405264516219554,0.12088050956011318,True,False,True
397330141,Severe_Flood,0.4925176938188639,0.1006936011038031,0.3357880567328395,0.0744417011706292,False,False,False
23499286,Severe_Flood,0.1952429877980445,0.4236931519996423,0.2866230534786836,0.0005012082294923057,False,False,False
237621839,Severe_Flood,0.7224521152615053,0.3071499501899521,0.556331249232884,0.019980706560245323,False,False,True
26808454,Severe_Flood,0.2807723624408558,0.9050881233882644,0.5304986668198192,0.09572584060429981,False,False,True
30972303,Severe_Flood,0.0243159664314538,0.8693401079073552,0.3623256230218144,0.10020926433973669,False,False,True
48132792,Severe_Flood,0.6454722959071678,0.2376987603062288,0.4823628816667922,0.03411853276158506,False,False,True
26550347,Severe_Flood,0.1771106794070489,0.0811877870504311,0.1387415224644018,0.06702608362885903,False,False,False
217685967,Severe_Flood,0.9404585843529144,0.6271383940611175,0.8151305082361956,0.0025120427480897186,False,False,True
23499283,Severe_Flood,0.9539285770025874,0.3363687118837097,0.7069046309550363,0.02187879345995669,False,False,True
33622102,Severe_Flood,0.9148643902204484,0.6720843906060631,0.8177523903746943,0.0036366937506119253,False,False,True
33622101,Severe_Flood,0.3701587002554444,0.0321197560678144,0.2349431225803924,0.09795256700819654,False,False,False
217685967,Severe_Flood,0.0154566165288674,0.1333992351774894,0.0626336639883162,0.0354001239269959,False,True,False
237621839,Severe_Flood,0.9283185625877254,0.6863722327726434,0.8315400306616925,0.0031952728580236737,False,False,True
237621839,Severe_Flood,0.4281841483173143,0.2123706553024977,0.3418587511113877,0.03629463973722089,False,False,False
23499283,Severe_Flood,0.9666548190436696,0.8575876757624016,0.9230279617311624,0.0018908738826240049,False,False,True
237621837,Severe_Flood,0.9636199770892528,0.0585908877101354,0.6016083413376059,0.11539717059444668,False,True,True
33622114,Severe_Flood,0.8530094554673601,0.2154819827855746,0.5979984663946459,0.04711978867814457,False,False,True
33622110,Severe_Flood,0.2944488920695857,0.9985602484850686,0.5760934346357789,0.13997124686176557,True,True,True
23499290,Severe_Flood,0.3850977286019252,0.4330761025867926,0.4042890781958722,0.0013274947396660413,False,False,False
33622114,Severe_Flood,0.8511366715168569,0.7029656635446435,0.7918682683279715,0.01491513786443762,False,False,True
23499290,Severe_Flood,0.3169220051562776,0.1826630488570136,0.2632184226365721,0.041181507701720674,False,False,False
23499290,Severe_Flood,0.1694927466860925,0.6098687349855377,0.3456431420058706,0.01244544281173925,False,False,True
